time,cpu,freq_hz,package
165,61,2800023.0,1
165,62,2799999.0,1
165,63,2799999.0,1
168,0,3105432.0,0
168,1,2996652.0,0
168,2,2834609.0,0
168,3,3321588.0,0
168,4,2789879.0,0
168,5,3013160.0,0
168,6,3464442.0,0
168,7,2861095.0,0
168,8,3000683.0,0
168,9,2929930.0,0
168,10,2981321.0,0
168,11,2798244.0,0
168,12,2894397.0,0
168,13,3014381.0,0
168,14,2806166.0,0
168,15,3117387.0,0
168,16,2799998.0,1
168,17,2799999.0,1
168,18,2800013.0,1
168,19,2799982.0,1
168,20,2799997.0,1
168,21,2799999.0,1
168,22,2800000.0,1
168,23,2800002.0,1
168,24,2800000.0,1
168,25,2799999.0,1
168,26,2799999.0,1
168,27,2799999.0,1
168,28,2800016.0,1
168,29,2799999.0,1
168,30,2800141.0,1
168,31,2800000.0,1
168,32,3272316.0,0
168,33,3406526.0,0
168,34,2834185.0,0
168,35,3262083.0,0
168,36,2751391.0,0
168,37,3188408.0,0
168,38,3003775.0,0
168,39,2813632.0,0
168,40,3038287.0,0
168,41,2836919.0,0
168,42,3102739.0,0
168,43,2797907.0,0
168,44,2799042.0,0
168,45,2849876.0,0
168,46,2801100.0,0
168,47,2942371.0,0
168,48,2800067.0,1
168,49,2799954.0,1
168,50,2799999.0,1
168,51,2800000.0,1
168,52,2799999.0,1
168,53,2799998.0,1
168,54,2799999.0,1
168,55,2799992.0,1
168,56,2799971.0,1
168,57,2799999.0,1
168,58,2799999.0,1
168,59,2799964.0,1
168,60,2799997.0,1
168,61,2800002.0,1
168,62,2800002.0,1
168,63,2800000.0,1
171,0,3105432.0,0
171,1,2996652.0,0
171,2,2834609.0,0
171,3,3321588.0,0
171,4,2789879.0,0
171,5,3013160.0,0
171,6,3464442.0,0
171,7,2861095.0,0
171,8,3000683.0,0
171,9,2929930.0,0
171,10,2981321.0,0
171,11,2798244.0,0
171,12,2894397.0,0
171,13,3014381.0,0
171,14,2806166.0,0
171,15,3117387.0,0
171,16,2799998.0,1
171,17,2799999.0,1
171,18,2800013.0,1
171,19,2799982.0,1
171,20,2799997.0,1
171,21,2799999.0,1
171,22,2800000.0,1
171,23,2800002.0,1
171,24,2800000.0,1
171,25,2799999.0,1
171,26,2799999.0,1
171,27,2799999.0,1
171,28,2800016.0,1
171,29,2799999.0,1
171,30,2800141.0,1
171,31,2800000.0,1
171,32,3272316.0,0
171,33,3406526.0,0
171,34,2834185.0,0
171,35,3262083.0,0
171,36,2751391.0,0
171,37,3188408.0,0
171,38,3003775.0,0
171,39,2813632.0,0
171,40,3038287.0,0
171,41,2836919.0,0
171,42,3102739.0,0
171,43,2797907.0,0
171,44,2799042.0,0
171,45,2849876.0,0
171,46,2801100.0,0
171,47,2942371.0,0
171,48,2800067.0,1
171,49,2799954.0,1
171,50,2799999.0,1
171,51,2800000.0,1
171,52,2799999.0,1
171,53,2799998.0,1
171,54,2799999.0,1
171,55,2799992.0,1
171,56,2799971.0,1
171,57,2799999.0,1
171,58,2799999.0,1
171,59,2799964.0,1
171,60,2799997.0,1
171,61,2800002.0,1
171,62,2800002.0,1
171,63,2800000.0,1
174,0,2631452.0,0
174,1,2971070.0,0
174,2,2903700.0,0
174,3,2821739.0,0
174,4,2799304.0,0
174,5,2786903.0,0
174,6,2796991.0,0
174,7,2858905.0,0
174,8,3025781.0,0
174,9,2813607.0,0
174,10,2804719.0,0
174,11,2817222.0,0
174,12,2777621.0,0
174,13,2958728.0,0
174,14,2867341.0,0
174,15,2962779.0,0
174,16,3270389.0,1
174,17,2880220.0,1
174,18,2799390.0,1
174,19,3048569.0,1
174,20,2759306.0,1
174,21,2666595.0,1
174,22,2722571.0,1
174,23,2706447.0,1
174,24,2713369.0,1
174,25,2694585.0,1
174,26,2879616.0,1
174,27,2324709.0,1
174,28,2499694.0,1
174,29,2902710.0,1
174,30,2796630.0,1
174,31,2728673.0,1
174,32,2961980.0,0
174,33,2860745.0,0
174,34,2839630.0,0
174,35,2831996.0,0
174,36,2808342.0,0
174,37,2792965.0,0
174,38,2799938.0,0
174,39,2948480.0,0
174,40,2832399.0,0
174,41,2827337.0,0
174,42,2832946.0,0
174,43,2805200.0,0
174,44,2799820.0,0
174,45,2799955.0,0
174,46,2961002.0,0
174,47,2865082.0,0
174,48,2680595.0,1
174,49,2780036.0,1
174,50,2796821.0,1
174,51,2372319.0,1
174,52,2830230.0,1
174,53,3155452.0,1
174,54,2868146.0,1
174,55,2812409.0,1
174,56,2797387.0,1
174,57,2863099.0,1
174,58,2758960.0,1
174,59,2817118.0,1
174,60,2507598.0,1
174,61,2801576.0,1
174,62,2800495.0,1
174,63,2177295.0,1
177,0,2663092.0,0
177,1,2676730.0,0
177,2,2859196.0,0
177,3,2778113.0,0
177,4,2807177.0,0
177,5,2799997.0,0
177,6,2804403.0,0
177,7,2780902.0,0
177,8,2564885.0,0
177,9,2865369.0,0
177,10,2788841.0,0
177,11,2799927.0,0
177,12,2858108.0,0
177,13,2325911.0,0
177,14,2793196.0,0
177,15,2773876.0,0
177,16,3118348.0,1
177,17,3513594.0,1
177,18,3301181.0,1
177,19,3090078.0,1
177,20,2785900.0,1
177,21,2606797.0,1
177,22,2751290.0,1
177,23,2815788.0,1
177,24,2830635.0,1
177,25,3014491.0,1
177,26,3437638.0,1
177,27,2794224.0,1
177,28,2059318.0,1
177,29,2409642.0,1
177,30,3005946.0,1
177,31,3075337.0,1
177,32,2880159.0,0
177,33,2849893.0,0
177,34,2799908.0,0
177,35,2788705.0,0
177,36,2819790.0,0
177,37,2782645.0,0
177,38,2797361.0,0
177,39,2812315.0,0
177,40,2445364.0,0
177,41,2487041.0,0
177,42,2777253.0,0
177,43,1959063.0,0
177,44,2782326.0,0
177,45,2763695.0,0
177,46,2799977.0,0
177,47,2780917.0,0
177,48,3362652.0,1
177,49,2952405.0,1
177,50,2877697.0,1
177,51,2946214.0,1
177,52,2610636.0,1
177,53,2576575.0,1
177,54,2468216.0,1
177,55,2802151.0,1
177,56,2831305.0,1
177,57,2196603.0,1
177,58,3152493.0,1
177,59,2763027.0,1
177,60,2773041.0,1
177,61,2615106.0,1
177,62,2834877.0,1
177,63,2786772.0,1
180,0,2079006.0,0
180,1,2261308.0,0
180,2,2664972.0,0
180,3,2271445.0,0
180,4,3409525.0,0
180,5,1739559.0,0
180,6,1515112.0,0
180,7,2204775.0,0
180,8,2146314.0,0
180,9,1909259.0,0
180,10,3057961.0,0
180,11,1818376.0,0
180,12,3506492.0,0
180,13,2718988.0,0
180,14,1936554.0,0
180,15,2789763.0,0
180,16,3485180.0,1
180,17,3263534.0,1
180,18,2687640.0,1
180,19,3075257.0,1
180,20,2686853.0,1
180,21,2791695.0,1
180,22,2786121.0,1
180,23,2803858.0,1
180,24,2854225.0,1
180,25,2798856.0,1
180,26,2686713.0,1
180,27,2895076.0,1
180,28,3354300.0,1
180,29,2683174.0,1
180,30,2743113.0,1
180,31,2896064.0,1
180,32,1642489.0,0
180,33,1871269.0,0
180,34,2803120.0,0
180,35,2791566.0,0
180,36,2871873.0,0
180,37,2806468.0,0
180,38,1132394.0,0
180,39,2177548.0,0
180,40,1318399.0,0
180,41,2581447.0,0
180,42,2486813.0,0
180,43,2819700.0,0
180,44,1676231.0,0
180,45,2392315.0,0
180,46,2690075.0,0
180,47,1168024.0,0
180,48,3013400.0,1
180,49,2903497.0,1
180,50,2727999.0,1
180,51,3146150.0,1
180,52,2371100.0,1
180,53,2673813.0,1
180,54,2674621.0,1
180,55,3195166.0,1
180,56,2765134.0,1
180,57,3502146.0,1
180,58,2920755.0,1
180,59,2707904.0,1
180,60,3235554.0,1
180,61,2749174.0,1
180,62,3278943.0,1
180,63,3288206.0,1
183,0,2079006.0,0
183,1,2261308.0,0
183,2,2664972.0,0
183,3,2271445.0,0
183,4,3409525.0,0
183,5,1739559.0,0
183,6,1515112.0,0
183,7,2204775.0,0
183,8,2146314.0,0
183,9,1909259.0,0
183,10,3057961.0,0
183,11,1818376.0,0
183,12,3506492.0,0
183,13,2718988.0,0
183,14,1936554.0,0
183,15,2789763.0,0
183,16,3485180.0,1
183,17,3263534.0,1
183,18,2687640.0,1
183,19,3075257.0,1
183,20,2686853.0,1
183,21,2791695.0,1
183,22,2786121.0,1
183,23,2803858.0,1
183,24,2854225.0,1
183,25,2798856.0,1
183,26,2686713.0,1
183,27,2895076.0,1
183,28,3354300.0,1
183,29,2683174.0,1
183,30,2743113.0,1
183,31,2896064.0,1
183,32,1642489.0,0
183,33,1871269.0,0
183,34,2803120.0,0
183,35,2791566.0,0
183,36,2871873.0,0
183,37,2806468.0,0
183,38,1132394.0,0
183,39,2177548.0,0
183,40,1318399.0,0
183,41,2581447.0,0
183,42,2486813.0,0
183,43,2819700.0,0
183,44,1676231.0,0
183,45,2392315.0,0
183,46,2690075.0,0
183,47,1168024.0,0
183,48,3013400.0,1
183,49,2903497.0,1
183,50,2727999.0,1
183,51,3146150.0,1
183,52,2371100.0,1
183,53,2673813.0,1
183,54,2674621.0,1
183,55,3195166.0,1
183,56,2765134.0,1
183,57,3502146.0,1
183,58,2920755.0,1
183,59,2707904.0,1
183,60,3235554.0,1
183,61,2749174.0,1
183,62,3278943.0,1
183,63,3288206.0,1
186,0,2759867.0,0
186,1,2914353.0,0
186,2,2852881.0,0
186,3,2772946.0,0
186,4,2887622.0,0
186,5,2877747.0,0
186,6,2832564.0,0
186,7,2828004.0,0
186,8,2950267.0,0
186,9,2815791.0,0
186,10,2800001.0,0
186,11,2880354.0,0
186,12,2799987.0,0
186,13,2853750.0,0
186,14,2854978.0,0
186,15,2823036.0,0
186,16,2800062.0,1
186,17,2799999.0,1
186,18,2799999.0,1
186,19,2799999.0,1
186,20,2799996.0,1
186,21,2799999.0,1
186,22,2799999.0,1
186,23,2799999.0,1
186,24,2800000.0,1
186,25,2799999.0,1
186,26,2799999.0,1
186,27,2799999.0,1
186,28,2799999.0,1
186,29,2799999.0,1
186,30,2800000.0,1
186,31,2800000.0,1
186,32,2897151.0,0
186,33,2881300.0,0
186,34,2848010.0,0
186,35,2889780.0,0
186,36,2842606.0,0
186,37,2923421.0,0
186,38,2860590.0,0
186,39,2897656.0,0
186,40,2951308.0,0
186,41,2939646.0,0
186,42,2837541.0,0
186,43,2863222.0,0
186,44,2948359.0,0
186,45,2842293.0,0
186,46,2887955.0,0
186,47,2835343.0,0
186,48,2800000.0,1
186,49,2799999.0,1
186,50,2799999.0,1
186,51,2799999.0,1
186,52,2799999.0,1
186,53,2799999.0,1
186,54,2799999.0,1
186,55,2799999.0,1
186,56,2799999.0,1
186,57,2800000.0,1
186,58,2799999.0,1
186,59,2799999.0,1
186,60,2799999.0,1
186,61,2800000.0,1
186,62,2799999.0,1
186,63,2799999.0,1
189,0,2759867.0,0
189,1,2914353.0,0
189,2,2852881.0,0
189,3,2772946.0,0
189,4,2887622.0,0
189,5,2877747.0,0
189,6,2832564.0,0
189,7,2828004.0,0
189,8,2950267.0,0
189,9,2815791.0,0
189,10,2800001.0,0
189,11,2880354.0,0
189,12,2799987.0,0
189,13,2853750.0,0
189,14,2854978.0,0
189,15,2823036.0,0
189,16,2800062.0,1
189,17,2799999.0,1
189,18,2799999.0,1
189,19,2799999.0,1
189,20,2799996.0,1
189,21,2799999.0,1
189,22,2799999.0,1
189,23,2799999.0,1
189,24,2800000.0,1
189,25,2799999.0,1
189,26,2799999.0,1
189,27,2799999.0,1
189,28,2799999.0,1
189,29,2799999.0,1
189,30,2800000.0,1
189,31,2800000.0,1
189,32,2897151.0,0
189,33,2881300.0,0
189,34,2848010.0,0
189,35,2889780.0,0
189,36,2842606.0,0
189,37,2923421.0,0
189,38,2860590.0,0
189,39,2897656.0,0
189,40,2951308.0,0
189,41,2939646.0,0
189,42,2837541.0,0
189,43,2863222.0,0
189,44,2948359.0,0
189,45,2842293.0,0
189,46,2887955.0,0
189,47,2835343.0,0
189,48,2800000.0,1
189,49,2799999.0,1
189,50,2799999.0,1
189,51,2799999.0,1
189,52,2799999.0,1
189,53,2799999.0,1
189,54,2799999.0,1
189,55,2799999.0,1
189,56,2799999.0,1
189,57,2800000.0,1
189,58,2799999.0,1
189,59,2799999.0,1
189,60,2799999.0,1
189,61,2800000.0,1
189,62,2799999.0,1
189,63,2799999.0,1
192,0,3122955.0,0
192,1,2751586.0,0
192,2,2814325.0,0
192,3,2842777.0,0
192,4,2758167.0,0
192,5,2883855.0,0
192,6,2838331.0,0
192,7,2793075.0,0
192,8,3284563.0,0
192,9,2954203.0,0
192,10,2799867.0,0
192,11,2815630.0,0
192,12,2891489.0,0
192,13,2779721.0,0
192,14,2793609.0,0
192,15,2835397.0,0
192,16,2800024.0,1
192,17,2800008.0,1
192,18,2799999.0,1
192,19,2800009.0,1
192,20,2799999.0,1
192,21,2800000.0,1
192,22,2799999.0,1
192,23,2799989.0,1
192,24,2799999.0,1
192,25,2800000.0,1
192,26,2800002.0,1
192,27,2799999.0,1
192,28,2800001.0,1
192,29,2800000.0,1
192,30,2799999.0,1
192,31,2799999.0,1
192,32,2890646.0,0
192,33,2801863.0,0
192,34,2837739.0,0
192,35,2813051.0,0
192,36,2790069.0,0
192,37,2901292.0,0
192,38,2824752.0,0
192,39,2802730.0,0
192,40,2825117.0,0
192,41,2857651.0,0
192,42,2958424.0,0
192,43,3272929.0,0
192,44,2799585.0,0
192,45,2909885.0,0
192,46,2885295.0,0
192,47,2866245.0,0
192,48,2799998.0,1
192,49,2800000.0,1
192,50,2799998.0,1
192,51,2799998.0,1
